"family","Scientific.Name","species_ebird_url","ML Catalog Number","sound.files","Common Name","Orginal.Scientific.Name","Behaviors","file_url"
"Icteridae","Icterus bonana","https://ebird.org/species/marori1",544872851,"Icterus_bonana-ML544872851.wav","Martinique Oriole","Icterus bonana",NA,"https://macaulaylibrary.org/asset/544872851"
"Icteridae","Icterus oberi","https://ebird.org/species/monori1",155595051,"Icterus_oberi-ML155595051.wav","Montserrat Oriole","Icterus oberi",NA,"https://macaulaylibrary.org/asset/155595051"
"Ifritidae","Ifrita kowaldi","https://ebird.org/species/bucifr1",22739,"Ifrita_kowaldi-ML22739.wav","Blue-capped Ifrita","Ifrita kowaldi",NA,"https://macaulaylibrary.org/asset/22739"
"Indicatoridae","Indicator maculatus","https://ebird.org/species/spohon2",101113,"Indicator_maculatus-ML101113.wav","Spotted Honeyguide","Indicator maculatus","Song","https://macaulaylibrary.org/asset/101113"
"Pycnonotidae","Iole palawanensis","https://ebird.org/species/subbul1",175078,"Iole_palawanensis-ML175078.wav","Sulphur-bellied Bulbul","Iole palawanensis",NA,"https://macaulaylibrary.org/asset/175078"
"Irenidae","Irena cyanogastra","https://ebird.org/species/phifab1",18604,"Irena_cyanogastra-ML18604.wav","Philippine Fairy-bluebird","Irena cyanogastra","Call","https://macaulaylibrary.org/asset/18604"
"Alcedinidae","Ispidina lecontei","https://ebird.org/species/dwakin1",467462651,"Ispidina_lecontei-ML467462651.wav","African Dwarf Kingfisher","Ispidina lecontei","Call","https://macaulaylibrary.org/asset/467462651"
"Strigidae","Ketupa flavipes","https://ebird.org/species/tafowl1",364767851,"Ketupa_flavipes-ML364767851.wav","Tawny Fish-Owl","Ketupa flavipes",NA,"https://macaulaylibrary.org/asset/364767851"
"Strigidae","Ketupa philippensis","https://ebird.org/species/pheowl2",196904,"Ketupa_philippensis-ML196904.wav","Philippine Eagle-Owl","Ketupa philippensis","Call","https://macaulaylibrary.org/asset/196904"
"Tyrannidae","Knipolegus franciscanus","https://ebird.org/species/whwblt2",228388631,"Knipolegus_franciscanus-ML228388631.wav","Caatinga Black-Tyrant","Knipolegus franciscanus",NA,"https://macaulaylibrary.org/asset/228388631"
"Estrildidae","Lagonosticta rara","https://ebird.org/species/blbfir1",403768141,"Lagonosticta_rara-ML403768141.wav","Black-bellied Firefinch","Lagonosticta rara",NA,"https://macaulaylibrary.org/asset/403768141"
"Estrildidae","Lagonosticta sanguinodorsalis","https://ebird.org/species/rocfir1",465296441,"Lagonosticta_sanguinodorsalis-ML465296441.wav","Rock Firefinch","Lagonosticta sanguinodorsalis","Call","https://macaulaylibrary.org/asset/465296441"
"Campephagidae","Lalage atrovirens","https://ebird.org/species/bkbtri2",203913271,"Lalage_atrovirens-ML203913271.wav","Black-browed Triller (Biak)","Lalage atrovirens","Song","https://macaulaylibrary.org/asset/203913271"
"Campephagidae","Lalage aurea","https://ebird.org/species/rubtri1",182222,"Lalage_aurea-ML182222.wav","Rufous-bellied Triller","Lalage aurea",NA,"https://macaulaylibrary.org/asset/182222"
"Campephagidae","Lalage leucopyga","https://ebird.org/species/lottri1",246962,"Lalage_leucopyga-ML246962.wav","Long-tailed Triller","Lalage leucopyga","Call","https://macaulaylibrary.org/asset/246962"
"Campephagidae","Lalage maculosa","https://ebird.org/species/poltri1",5717,"Lalage_maculosa-ML5717.wav","Polynesian Triller","Lalage maculosa",NA,"https://macaulaylibrary.org/asset/5717"
"Campephagidae","Lalage melanoleuca","https://ebird.org/species/bawtri1",18639,"Lalage_melanoleuca-ML18639.wav","Black-and-white Triller","Lalage melanoleuca","Foraging or Eating","https://macaulaylibrary.org/asset/18639"
"Campephagidae","Lalage moesta","https://ebird.org/species/whbtri1",218261031,"Lalage_moesta-ML218261031.wav","White-browed Triller","Lalage moesta",NA,"https://macaulaylibrary.org/asset/218261031"
"Campephagidae","Lalage newtoni","https://ebird.org/species/reucus1",58682,"Lalage_newtoni-ML58682.wav","Reunion Cuckooshrike","Lalage newtoni","Call; Courtship, Display, or Copulation; Song","https://macaulaylibrary.org/asset/58682"
"Campephagidae","Lalage sharpei","https://ebird.org/species/samtri1",5722,"Lalage_sharpei-ML5722.wav","Samoan Triller","Lalage sharpei",NA,"https://macaulaylibrary.org/asset/5722"
"Campephagidae","Lalage typica","https://ebird.org/species/maucus1",72100,"Lalage_typica-ML72100.wav","Mauritius Cuckooshrike","Lalage typica","Call; Courtship, Display, or Copulation; Non-vocal; Song","https://macaulaylibrary.org/asset/72100"
"Rhipiduridae","Lamprolia klinesmithi","https://ebird.org/species/silkta3",181190,"Lamprolia_klinesmithi-ML181190.wav","Natewa Silktail","Lamprolia klinesmithi","Call","https://macaulaylibrary.org/asset/181190"
"Rhipiduridae","Lamprolia victoriae","https://ebird.org/species/silkta2",64434,"Lamprolia_victoriae-ML64434.wav","Taveuni Silktail","Lamprolia victoriae","Foraging or Eating; Song","https://macaulaylibrary.org/asset/64434"
"Sturnidae","Lamprotornis ornatus","https://ebird.org/species/prgsta1",93994,"Lamprotornis_ornatus-ML93994.wav","Principe Starling","Lamprotornis ornatus","Call","https://macaulaylibrary.org/asset/93994"
"Sturnidae","Lamprotornis pulcher","https://ebird.org/species/chbsta1",138403071,"Lamprotornis_pulcher-ML138403071.wav","Chestnut-bellied Starling","Lamprotornis pulcher","Call","https://macaulaylibrary.org/asset/138403071"
"Leiothrichidae","Laniellus albonotatus","https://ebird.org/species/spocro1",36135,"Laniellus_albonotatus-ML36135.wav","Spotted Crocias","Laniellus albonotatus","Call; Courtship, Display, or Copulation; Foraging or Eating; Song","https://macaulaylibrary.org/asset/36135"
"Laniidae","Lanius gubernator","https://ebird.org/species/emishr1",435633181,"Lanius_gubernator-ML435633181.wav","Emin's Shrike","Lanius gubernator","Call","https://macaulaylibrary.org/asset/435633181"
"Laniidae","Lanius validirostris","https://ebird.org/species/gycshr1",38603,"Lanius_validirostris-ML38603.wav","Mountain Shrike","Lanius validirostris","Song","https://macaulaylibrary.org/asset/38603"
"Muscicapidae","Larvivora ruficeps","https://ebird.org/species/ruhrob1",239287591,"Larvivora_ruficeps-ML239287591.wav","Rufous-headed Robin","Larvivora ruficeps","Song","https://macaulaylibrary.org/asset/239287591"
"Nectariniidae","Leptocoma aspasia","https://ebird.org/species/blksun1",32914,"Leptocoma_aspasia-ML32914.wav","Black Sunbird","Leptocoma aspasia","Song","https://macaulaylibrary.org/asset/32914"
"Nectariniidae","Leptocoma sperata","https://ebird.org/species/putsun3",18578,"Leptocoma_sperata-ML18578.wav","Purple-throated Sunbird","Leptocoma sperata","Call","https://macaulaylibrary.org/asset/18578"
"Aegithalidae","Leptopoecile elegans","https://ebird.org/species/crtwar1",356737231,"Leptopoecile_elegans-ML356737231.wav","Crested Tit-Warbler","Leptopoecile elegans",NA,"https://macaulaylibrary.org/asset/356737231"
"Phalacrocoracidae","Leucocarbo bransfieldensis","https://ebird.org/species/antsha1",42329,"Leucocarbo_bransfieldensis-ML42329.wav","Antarctic Shag","Leucocarbo bransfieldensis","Call","https://macaulaylibrary.org/asset/42329"
"Phalacrocoracidae","Leucocarbo chalconotus","https://ebird.org/species/brosha1",506973431,"Leucocarbo_chalconotus-ML506973431.wav","Stewart Island Shag","Leucocarbo chalconotus","Call; Feeding Young","https://macaulaylibrary.org/asset/506973431"
"Phalacrocoracidae","Leucocarbo georgianus","https://ebird.org/species/sogsha1",203899341,"Leucocarbo_georgianus-ML203899341.wav","South Georgia Shag","Leucocarbo georgianus","Call","https://macaulaylibrary.org/asset/203899341"
"Sturnidae","Leucopsar rothschildi","https://ebird.org/species/balmyn1",627,"Leucopsar_rothschildi-ML627.wav","Bali Myna","Leucopsar rothschildi",NA,"https://macaulaylibrary.org/asset/627"
"Meliphagidae","Lichmera alboauricularis","https://ebird.org/species/siehon1",166547051,"Lichmera_alboauricularis-ML166547051.wav","Silver-eared Honeyeater","Lichmera alboauricularis","Call","https://macaulaylibrary.org/asset/166547051"
"Meliphagidae","Lichmera argentauris","https://ebird.org/species/olihon1",518124,"Lichmera_argentauris-ML518124.wav","Olive Honeyeater","Lichmera argentauris","Call; Foraging or Eating","https://macaulaylibrary.org/asset/518124"
"Meliphagidae","Lichmera deningeri","https://ebird.org/species/burhon1",218098821,"Lichmera_deningeri-ML218098821.wav","Buru Honeyeater","Lichmera deningeri","Song","https://macaulaylibrary.org/asset/218098821"
"Meliphagidae","Lichmera flavicans","https://ebird.org/species/yeehon1",168956,"Lichmera_flavicans-ML168956.wav","Yellow-eared Honeyeater","Lichmera flavicans","Song","https://macaulaylibrary.org/asset/168956"
"Meliphagidae","Lichmera incana","https://ebird.org/species/dabhon1",64489,"Lichmera_incana-ML64489.wav","Dark-brown Honeyeater","Lichmera incana","Dawn Song; Song","https://macaulaylibrary.org/asset/64489"
"Meliphagidae","Lichmera squamata","https://ebird.org/species/whthon2",203921771,"Lichmera_squamata-ML203921771.wav","White-tufted Honeyeater","Lichmera squamata","Song","https://macaulaylibrary.org/asset/203921771"
"Otididae","Lissotis hartlaubii","https://ebird.org/species/harbus2",2905,"Lissotis_hartlaubii-ML2905.wav","Hartlaub's Bustard","Lissotis hartlaubii","Call; Courtship, Display, or Copulation","https://macaulaylibrary.org/asset/2905"
"Locustellidae","Locustella castanea","https://ebird.org/species/cbbwar2",32781,"Locustella_castanea-ML32781.wav","Sulawesi Bush Warbler","Locustella castanea","Call","https://macaulaylibrary.org/asset/32781"
"Locustellidae","Locustella caudata","https://ebird.org/species/ltbwar1",301,"Locustella_caudata-ML301.wav","Long-tailed Bush Warbler","Locustella caudata",NA,"https://macaulaylibrary.org/asset/301"
"Locustellidae","Locustella disturbans","https://ebird.org/species/cbbwar3",509401521,"Locustella_disturbans-ML509401521.wav","Buru Bush Warbler","Locustella disturbans","Song","https://macaulaylibrary.org/asset/509401521"
"Locustellidae","Locustella seebohmi","https://ebird.org/species/benbuw1",151956861,"Locustella_seebohmi-ML151956861.wav","Benguet Bush Warbler","Locustella seebohmi","Song","https://macaulaylibrary.org/asset/151956861"
"Estrildidae","Lonchura flaviprymna","https://ebird.org/species/yermun1",203888441,"Lonchura_flaviprymna-ML203888441.wav","Yellow-rumped Munia","Lonchura flaviprymna","Call","https://macaulaylibrary.org/asset/203888441"
"Estrildidae","Lonchura grandis","https://ebird.org/species/gramun1",430927001,"Lonchura_grandis-ML430927001.wav","Grand Munia","Lonchura grandis",NA,"https://macaulaylibrary.org/asset/430927001"
"Estrildidae","Lonchura hunsteini","https://ebird.org/species/motmun1",5510,"Lonchura_hunsteini-ML5510.wav","Mottled Munia","Lonchura hunsteini","Call","https://macaulaylibrary.org/asset/5510"
"Estrildidae","Lonchura maja","https://ebird.org/species/whhmun1",51803711,"Lonchura_maja-ML51803711.wav","White-headed Munia","Lonchura maja","Call","https://macaulaylibrary.org/asset/51803711"
"Estrildidae","Lonchura molucca","https://ebird.org/species/blfmun1",33058,"Lonchura_molucca-ML33058.wav","Black-faced Munia","Lonchura molucca","Call; Flying; Foraging or Eating","https://macaulaylibrary.org/asset/33058"
"Estrildidae","Lonchura monticola","https://ebird.org/species/alpmun1",118941641,"Lonchura_monticola-ML118941641.wav","Alpine Munia","Lonchura monticola","Call; Flight Call","https://macaulaylibrary.org/asset/118941641"
"Estrildidae","Lonchura pallida","https://ebird.org/species/pahmun1",56519091,"Lonchura_pallida-ML56519091.wav","Pale-headed Munia","Lonchura pallida",NA,"https://macaulaylibrary.org/asset/56519091"
"Estrildidae","Lonchura vana","https://ebird.org/species/gybmun1",472002021,"Lonchura_vana-ML472002021.wav","Gray-banded Munia","Lonchura vana",NA,"https://macaulaylibrary.org/asset/472002021"
"Accipitridae","Lophoictinia isura","https://ebird.org/species/sqtkit1",429863551,"Lophoictinia_isura-ML429863551.wav","Square-tailed Kite","Lophoictinia isura",NA,"https://macaulaylibrary.org/asset/429863551"
"Columbidae","Lopholaimus antarcticus","https://ebird.org/species/toppig1",99583091,"Lopholaimus_antarcticus-ML99583091.wav","Topknot Pigeon","Lopholaimus antarcticus","Non-vocal","https://macaulaylibrary.org/asset/99583091"
"Paradisaeidae","Lophorina minor","https://ebird.org/species/lesbop1",310644141,"Lophorina_minor-ML310644141.wav","Lesser Lophorina","Lophorina minor","Call","https://macaulaylibrary.org/asset/310644141"
"Paradisaeidae","Lophorina niedda","https://ebird.org/species/vosbop1",139613,"Lophorina_niedda-ML139613.wav","Vogelkop Lophorina","Lophorina niedda",NA,"https://macaulaylibrary.org/asset/139613"
"Paradisaeidae","Lophorina superba","https://ebird.org/species/grsbop1",22735,"Lophorina_superba-ML22735.wav","Greater Lophorina","Lophorina superba","Song","https://macaulaylibrary.org/asset/22735"
"Accipitridae","Lophotriorchis kienerii","https://ebird.org/species/rubeag2",47108661,"Lophotriorchis_kienerii-ML47108661.wav","Rufous-bellied Eagle","Lophotriorchis kienerii","Call","https://macaulaylibrary.org/asset/47108661"
"Phasianidae","Lophura diardi","https://ebird.org/species/siafir1",249186261,"Lophura_diardi-ML249186261.wav","Siamese Fireback","Lophura diardi","Foraging or Eating","https://macaulaylibrary.org/asset/249186261"
"Phasianidae","Lophura inornata","https://ebird.org/species/salphe1",341125091,"Lophura_inornata-ML341125091.wav","Salvadori's Pheasant","Lophura inornata",NA,"https://macaulaylibrary.org/asset/341125091"
"Psittaculidae","Loriculus amabilis","https://ebird.org/species/mohpar1",339888171,"Loriculus_amabilis-ML339888171.wav","Moluccan Hanging-Parrot","Loriculus amabilis",NA,"https://macaulaylibrary.org/asset/339888171"
"Psittaculidae","Loriculus exilis","https://ebird.org/species/pyghap1",194490661,"Loriculus_exilis-ML194490661.wav","Pygmy Hanging-Parrot","Loriculus exilis",NA,"https://macaulaylibrary.org/asset/194490661"
"Psittaculidae","Loriculus philippensis","https://ebird.org/species/phihap1",18640,"Loriculus_philippensis-ML18640.wav","Philippine Hanging-Parrot","Loriculus philippensis","Call","https://macaulaylibrary.org/asset/18640"
"Psittaculidae","Loriculus sclateri","https://ebird.org/species/sulhap1",203903151,"Loriculus_sclateri-ML203903151.wav","Sula Hanging-Parrot","Loriculus sclateri","Call","https://macaulaylibrary.org/asset/203903151"
"Psittaculidae","Loriculus stigmatus","https://ebird.org/species/suhpar1",33064,"Loriculus_stigmatus-ML33064.wav","Sulawesi Hanging-Parrot","Loriculus stigmatus","Call; Flying","https://macaulaylibrary.org/asset/33064"
"Psittaculidae","Lorius chlorocercus","https://ebird.org/species/yeblor1",246923,"Lorius_chlorocercus-ML246923.wav","Yellow-bibbed Lory","Lorius chlorocercus","Call","https://macaulaylibrary.org/asset/246923"
"Psittaculidae","Lorius domicella","https://ebird.org/species/punlor1",518181,"Lorius_domicella-ML518181.wav","Purple-naped Lory","Lorius domicella","Call; Preening","https://macaulaylibrary.org/asset/518181"
"Psittaculidae","Lorius garrulus","https://ebird.org/species/chalor1",182241,"Lorius_garrulus-ML182241.wav","Chattering Lory","Lorius garrulus",NA,"https://macaulaylibrary.org/asset/182241"
"Psittaculidae","Lorius hypoinochrous","https://ebird.org/species/publor1",20523,"Lorius_hypoinochrous-ML20523.wav","Purple-bellied Lory","Lorius hypoinochrous","Call; Flying","https://macaulaylibrary.org/asset/20523"
"Psittaculidae","Lorius lory","https://ebird.org/species/blclor1",79826,"Lorius_lory-ML79826.wav","Black-capped Lory","Lorius lory","Call; Courtship, Display, or Copulation; Flying","https://macaulaylibrary.org/asset/79826"
"Lybiidae","Lybius dubius","https://ebird.org/species/beabar1",146898,"Lybius_dubius-ML146898.wav","Bearded Barbet","Lybius dubius","Call","https://macaulaylibrary.org/asset/146898"
"Paradisaeidae","Lycocorax pyrrhopterus","https://ebird.org/species/parcro1",182220,"Lycocorax_pyrrhopterus-ML182220.wav","Paradise-crow","Lycocorax pyrrhopterus",NA,"https://macaulaylibrary.org/asset/182220"
"Machaerirhynchidae","Machaerirhynchus nigripectus","https://ebird.org/species/blbboa1",65861,"Machaerirhynchus_nigripectus-ML65861.wav","Black-breasted Boatbill","Machaerirhynchus nigripectus","Song","https://macaulaylibrary.org/asset/65861"
"Accipitridae","Macheiramphus alcinus","https://ebird.org/species/bathaw1",416,"Macheiramphus_alcinus-ML416.wav","Bat Hawk","Macheiramphus alcinus",NA,"https://macaulaylibrary.org/asset/416"
"Timaliidae","Macronus striaticeps","https://ebird.org/species/brtbab1",18525,"Macronus_striaticeps-ML18525.wav","Brown Tit-Babbler","Macronus striaticeps","Duet; Song","https://macaulaylibrary.org/asset/18525"
"Columbidae","Macropygia amboinensis","https://ebird.org/species/sbcdov1",20971,"Macropygia_amboinensis-ML20971.wav","Amboyna Cuckoo-Dove","Macropygia amboinensis","Song","https://macaulaylibrary.org/asset/20971"
"Columbidae","Macropygia doreya","https://ebird.org/species/sulcud1",182316,"Macropygia_doreya-ML182316.wav","Sultan's Cuckoo-Dove","Macropygia doreya",NA,"https://macaulaylibrary.org/asset/182316"
"Columbidae","Macropygia macassariensis","https://ebird.org/species/ducdov1",202710981,"Macropygia_macassariensis-ML202710981.wav","Flores Sea Cuckoo-Dove","Macropygia macassariensis",NA,"https://macaulaylibrary.org/asset/202710981"
"Columbidae","Macropygia mackinlayi","https://ebird.org/species/macdov1",64465,"Macropygia_mackinlayi-ML64465.wav","Mackinlay's Cuckoo-Dove","Macropygia mackinlayi","Call","https://macaulaylibrary.org/asset/64465"
"Columbidae","Macropygia modiglianii","https://ebird.org/species/barcud1",111963801,"Macropygia_modiglianii-ML111963801.wav","Barusan Cuckoo-Dove","Macropygia modiglianii","Song","https://macaulaylibrary.org/asset/111963801"
